InvoiceNo,SKU,Quantity,Discount,Order Date,Order Month,Order Year,Customer ID,Payment Method,SalesChannel,Shipping Date,Shipping Month,Shipping Year,Product Category,Subcategory,Season,Product Gender,Price,Cost,Country,Customer Name,Customer Gender,Age,ShipmentProvider,Warehouse,Priority
103951,ACC-AS-U-600211740,"	1",0.1,28/4/2020,4,2020,13073, paypall ,In Store,4/28/2020,4,2020,Accessories,Watches,All Seasons,uni,978,478.4669572,Belgium,Isaac Deschamps,Male,33,,,
104145,ACC-AS-U-600211740,"	1",0.1,3/4/2020,4,2020,30816, paypall,In Store,3\4\2020,4,2020,Accessories,Watches,All Seasons,uni,978,478.4669572,Germany,Univ.Prof. Marten Wilms,Male,43,,,
103874,ACC-AS-U-600211740,"	1",0.1,13/4/2020,4,2020,32252, paypall ,In Store,4/13/2020,4,2020,Accessories,Watches,All Seasons,Unisex,978,478.4669572,Germany,Corina Gude-Fritsch,@female,56,,,
103634,ACC-AS-U-600211740,"	1",0.1,26/4/2020,4,2020,62147, paypall,In Store ,26\4\2020,4,2020,Accessories,Watches,All Seasons,Unisex,978,478.4669572,Sweden,Oskar Karlsson,Male,31,,,
103572,ACC-AS-U-600211740,"	1",0.1,6/4/2020,4,2020,45547,paypall,In Store ,4/6/2020,4,2020,Accessories,Watches,All Seasons,uni,978,478.4669572,United Kingdom,Marilyn King,Female,25,,,
103973,ACC-AS-U-600211740,"	1",0.1,17/4/2020,4,2020,58882,paypall,In Store ,4/17/2020,4,2020,Accessories,Watches,All Seasons,uni,978,478.4669572,Portugal,Fernando Pereira,@male,43,,,
104279,ACC-AS-U-600211740,"	1",0.1,4/4/2020,4,2020,91278,paypall,In Store ,4/4/2020,4,2020,Accessories,Watches,All Seasons,uni,978,478.4669572,United Kingdom,Dr Antony French,@male,34,,,
104170,ACC-AS-U-600211740,"	1",0.1,28/4/2020,4,2020,87429, Cash,In Store,4/28/2020,4,2020,Accessories,Watches,All Seasons,Unisex,978,478.4669572,Germany,Lucia Kster,Female,43,,,
103429,ACC-AS-U-600211740,"	1",0.1,11/4/2020,4,2020,38376, Cash ,In Store,11\4\2020,4,2020,Accessories,Watches,All Seasons,Unisex,978,478.4669572,Italy,Ida Golino,@female,34,,,
103556,ACC-AS-U-600211740,"	1",0.1,2/4/2020,4,2020,43331,Cash ,In Store ,2\4\2020,4,2020,Accessories,Watches,All Seasons,Unisex,978,478.4669572,Norway,Stian-Pl Helland,@male,55,,,
104458,ACC-AS-U-600211740,"	1",0.1,28/4/2020,4,2020,45848,Cash ,In Store ,4/28/2020,4,2020,Accessories,Watches,All Seasons,Unisex,978,478.4669572,United Kingdom,Nathan Jackson,Male,42,,,
103889,ACC-AS-U-600211740,"	1",0.1,24/4/2020,4,2020,59568,Credit Card,In Store,4/24/2020,4,2020,Accessories,Watches,All Seasons,Unisex,978,478.4669572,Belgium,Denis Chrtien,Male,41,,,
103744,ACC-AS-U-600211740,"	1",0.1,25/4/2020,4,2020,25495, Credit Card,In Store ,25\4\2020,4,2020,Accessories,Watches,All Seasons,uni,978,478.4669572,Portugal,Madalena Nascimento,@female,24,,,
103768,ACC-AS-U-600211740,"	1",0.1,10/4/2020,4,2020,10158, Credit Card ,In Store,10\4\2020,4,2020,Accessories,Watches,All Seasons,uni,978,478.4669572,United States,Sarah Brown,Female,38,,,
103915,ACC-AS-U-600211740,"	1",0.1,29/4/2020,4,2020,60749,Credit Card ,In Store ,29\4\2020,4,2020,Accessories,Watches,All Seasons,uni,978,478.4669572,Sweden,Inger Hgberg,@female,40,,,
104454,ACC-AS-U-600211740,"	1",0.1,10/4/2020,4,2020,89818, Credit Card ,In Store ,10\4\2020,4,2020,Accessories,Watches,All Seasons,Unisex,978,478.4669572,Spain,Miguel ngel Casals Calatayud,@male,19,,,
103407,FTW-AS-F-400310410,"	1",0.1,18/4/2020,4,2020,33915,Credit Card ,In Store,4/18/2020,4,2020,Footwear,Formal Shoes,All Seasons,Woma,171,79.95276557,Belgium,Margot Fontaine,@female,58,,,
103478,FTW-AS-F-400310410,"	1",0.1,13/4/2020,4,2020,35810, Credit Card ,In Store,4/13/2020,4,2020,Footwear,Formal Shoes,All Seasons,Woman,171,79.95276557,Norway,Odd Berntsen,Female,51,,,
104529,FTW-AS-F-400310410,"	1",0.1,18/4/2020,4,2020,64679,Credit Card ,In Store,18\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Woman,171,79.95276557,Sweden,Holger Pettersson,Male,51,,,
104540,FTW-AS-F-400310410,"	1",0.1,8/4/2020,4,2020,15930,paypall,In Store,8\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Woman,171,79.95276557,Germany,Univ.Prof. Jenny Speer,Female,50,,,
104003,FTW-AS-F-400310410,"	1",0.1,26/4/2020,4,2020,43384, paypall,In Store ,26\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Women,171,79.95276557,Italy,Paolo Norbiato,@male,39,,,
103458,FTW-AS-F-400310410,"	1",0.1,17/4/2020,4,2020,15539, paypall ,In Store ,17\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Woman,171,79.95276557,United Kingdom,Mrs Kathryn Chapman,Female,38,,,
104433,FTW-AS-F-400310410,"	1",0.1,20/4/2020,4,2020,36921,paypall,In Store ,20\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Woma,171,79.95276557,United Kingdom,Miss Lindsey Brennan,@male,49,,,
103413,FTW-AS-F-400310410,"	1",0.1,28/4/2020,4,2020,69949,Cash,In Store ,4/28/2020,4,2020,Footwear,Formal Shoes,All Seasons,Woman,171,79.95276557,Belgium,Matthieu Pereira,Male,32,,,
103483,FTW-AS-F-400310410,"	1",0.1,23/4/2020,4,2020,63436,Cash ,In Store,23\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Woman,171,79.95276557,France,Tristan Le Colas,Male,20,,,
103928,FTW-AS-F-400310410,"	1",0.1,18/4/2020,4,2020,56522, Cash ,In Store,4/18/2020,4,2020,Footwear,Formal Shoes,All Seasons,Women,171,79.95276557,Germany,Dimitrios Beyer,Male,35,,,
104105,FTW-AS-F-400310410,"	1",0.1,11/4/2020,4,2020,30138,Cash,In Store,4/11/2020,4,2020,Footwear,Formal Shoes,All Seasons,Women,171,79.95276557,Portugal,Gil Jesus,@male,50,,,
103819,FTW-AS-F-400310390,"	1",0.1,22/4/2020,4,2020,54532, paypall,In Store ,4/22/2020,4,2020,Footwear,Formal Shoes,All Seasons,Women,171,68.62310914,France,Susanne Dupr-Leclercq,Female,35,,,
104540,FTW-AS-F-400310390,"	1",0.1,8/4/2020,4,2020,15930,paypall,In Store,8\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Women,171,68.62310914,Germany,Univ.Prof. Jenny Speer,Female,50,,,
104379,FTW-AS-F-400310390,"	1",0.1,11/4/2020,4,2020,94775, paypall,In Store ,11\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Woma,171,68.62310914,Norway,Ragnhild Fredriksen-Srensen,@female,30,,,
103581,FTW-AS-F-400310390,"	1",0.1,14/4/2020,4,2020,83463, paypall,In Store,4/14/2020,4,2020,Footwear,Formal Shoes,All Seasons,Women,171,68.62310914,United States,Jeremiah Barker,@male,42,,,
104537,FTW-AS-F-400310390,"	1",0.1,28/4/2020,4,2020,73278,Credit Card ,In Store ,4/28/2020,4,2020,Footwear,Formal Shoes,All Seasons,Woman,171,68.62310914,Belgium,ric Lucas,@male,35,,,
103596,FTW-AS-F-400310390,"	1",0.1,27/4/2020,4,2020,32487, Credit Card ,In Store,27\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Woman,171,68.62310914,France,Patricia Mercier,Female,20,,,
104058,FTW-AS-F-400310390,"	1",0.1,10/4/2020,4,2020,76928,Credit Card ,In Store,4/10/2020,4,2020,Footwear,Formal Shoes,All Seasons,Woman,171,68.62310914,Germany,Ing. Lothar Reuter MBA.,Male,51,,,
103913,FTW-AS-F-400310390,"	1",0.1,24/4/2020,4,2020,25770, Credit Card,In Store,4/24/2020,4,2020,Footwear,Formal Shoes,All Seasons,Woman,171,68.62310914,Italy,Gemma Moretti,@female,39,,,
103789,FTW-AS-F-400310390,"	1",0.1,7/4/2020,4,2020,27724,Credit Card ,In Store ,7\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Woman,171,68.62310914,Spain,Josefina Lopez Pellicer,@female,29,,,
104055,FTW-AS-F-400310390,"	1",0.1,18/4/2020,4,2020,43687, Cash,In Store ,4/18/2020,4,2020,Footwear,Formal Shoes,All Seasons,Woma,171,68.62310914,Belgium,Eugne Dufour,Male,31,,,
104094,FTW-AS-F-400310390,"	1",0.1,13/4/2020,4,2020,55528, Cash ,In Store,4/13/2020,4,2020,Footwear,Formal Shoes,All Seasons,Woma,171,68.62310914,France,Marie Buisson,Female,18,,,
104616,FTW-AS-F-400310390,"	1",0.1,5/4/2020,4,2020,49004,Cash ,In Store,5\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Woman,171,68.62310914,Netherlands,Ryan Feenstra,Female,40,,,
104613,FTW-AS-M-400310330,"	1",0.1,22/4/2020,4,2020,50669, Cash,In Store,4/22/2020,4,2020,Footwear,Formal Shoes,All Seasons,male,185,84.72274425,Belgium,Jacques Grgoire,Male,37,,,
103447,FTW-AS-M-400310330,"	1",0.1,19/4/2020,4,2020,31493, Cash,In Store,19\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,male,185,84.72274425,Germany,Hans-Adolf Bien,Male,53,,,
104131,FTW-AS-M-400310330,"	1",0.1,17/4/2020,4,2020,44140, Cash ,In Store,17\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Men,185,84.72274425,Netherlands,Lukas van Doorn,@male,59,,,
104234,FTW-AS-M-400310330,"	1",0.1,3/4/2020,4,2020,49602,Cash,In Store ,3\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Men,185,84.72274425,Netherlands,Lotte Broeders,@female,22,,,
103812,FTW-AS-M-400310330,"	1",0.1,14/4/2020,4,2020,99246, paypall ,In Store,14\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Men,185,84.72274425,Netherlands,Fiene Dijkman,@female,26,,,
103581,FTW-AS-M-400310330,"	1",0.1,14/4/2020,4,2020,83463,paypall ,In Store ,14\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,male,185,84.72274425,United States,Jeremiah Barker,Male,42,,,
103829,FTW-AS-M-400310330,"	1",0.1,3/4/2020,4,2020,63437,paypall,In Store,4/3/2020,4,2020,Footwear,Formal Shoes,All Seasons,male,185,84.72274425,Spain,Tefilo Franch Carrera,@male,29,,,
104139,FTW-AS-M-400310330,"	1",0.1,24/4/2020,4,2020,51166, paypall,In Store ,4/24/2020,4,2020,Footwear,Formal Shoes,All Seasons,male,185,84.72274425,Sweden,Jennie Persson,Female,22,,,
103853,FTW-AS-M-400310330,"	1",0.1,10/4/2020,4,2020,65631,Credit Card,In Store,10\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Men,185,84.72274425,Australia,Erin Taylor,@female,24,,,
103523,FTW-AS-M-400310330,"	1",0.1,4/4/2020,4,2020,59145,Credit Card,In Store ,4/4/2020,4,2020,Footwear,Formal Shoes,All Seasons,male,185,84.72274425,Belgium,Camille Alves,@female,49,,,
103520,FTW-AS-M-400310330,"	1",0.1,11/4/2020,4,2020,46137, Credit Card,In Store,11\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Men,185,84.72274425,France,Alix Roche,Female,31,,,
103598,FTW-AS-M-400310330,"	1",0.1,2/4/2020,4,2020,66913, Credit Card ,In Store ,4/2/2020,4,2020,Footwear,Formal Shoes,All Seasons,Men,185,84.72274425,United Kingdom,Joanna Brown,@male,49,,,
103638,FTW-AS-M-400310330,"	1",0.1,4/4/2020,4,2020,66103,Credit Card,In Store,4\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,male,185,84.72274425,Spain,Griselda Fras Riera,@female,23,,,
103744,FTW-AS-M-400310330,"	1",0.1,25/4/2020,4,2020,25495,Credit Card,In Store,4/25/2020,4,2020,Footwear,Formal Shoes,All Seasons,Men,185,84.72274425,Portugal,Madalena Nascimento,Female,24,,,
104280,FTW-AS-M-400310330,"	1",0.1,3/4/2020,4,2020,45875, Credit Card,In Store ,3\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Men,185,84.72274425,Sweden,Marianne Olsson,@female,33,,,
103510,FTW-AS-F-400310380,"	1",0.1,9/4/2020,4,2020,11476, Cash ,In Store,4/9/2020,4,2020,Footwear,Formal Shoes,All Seasons,Woman,156,66.77235845,Italy,Dott. Gilberto Fogazzaro,@male,23,,,
104143,FTW-AS-F-400310380,"	1",0.1,13/4/2020,4,2020,73647,Cash,In Store ,4/13/2020,4,2020,Footwear,Formal Shoes,All Seasons,Woman,156,66.77235845,United States,Christine Chambers,Female,43,,,
104368,FTW-AS-F-400310380,"	1",0.1,3/4/2020,4,2020,43069,Cash ,In Store ,3\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Women,156,66.77235845,United Kingdom,Julie Reed-Murphy,@male,60,,,
104437,FTW-AS-F-400310380,"	1",0.1,4/4/2020,4,2020,43809,Cash,In Store ,4\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Woma,156,66.77235845,United Kingdom,Jordan Taylor,Female,57,,,
104482,FTW-AS-F-400310380,"	1",0.1,17/4/2020,4,2020,97956, Cash ,In Store,17\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Woman,156,66.77235845,United Kingdom,Norman Taylor-West,@female,21,,,
103387,FTW-AS-F-400310380,"	1",0.1,8/4/2020,4,2020,78931, paypall,In Store,4/8/2020,4,2020,Footwear,Formal Shoes,All Seasons,Woman,156,66.77235845,France,Thibaut Charles,Male,32,,,
104271,FTW-AS-F-400310380,"	1",0.1,15/4/2020,4,2020,78421, paypall,In Store,4/15/2020,4,2020,Footwear,Formal Shoes,All Seasons,Woman,156,66.77235845,Sweden,Birgit Jensen,Female,38,,,
103500,FTW-AS-F-400310380,"	1",0.1,13/4/2020,4,2020,28418, Credit Card,In Store ,4/13/2020,4,2020,Footwear,Formal Shoes,All Seasons,Women,156,66.77235845,Belgium,Laurence Bonnet,@female,56,,,
104499,FTW-AS-F-400310380,"	1",0.1,17/4/2020,4,2020,25102, Credit Card,In Store ,4/17/2020,4,2020,Footwear,Formal Shoes,All Seasons,Women,156,66.77235845,Spain,Ysica Alvarez Antn,@female,44,,,
104499,FTW-AS-F-400310380,"	1",0.1,17/4/2020,4,2020,25102, Credit Card,In Store ,4/17/2020,4,2020,Footwear,Formal Shoes,All Seasons,Woma,156,66.77235845,Spain,Ysica Alvarez Antn,Female,44,,,
104311,FTW-AS-F-400310380,"	1",0.1,3/4/2020,4,2020,86063, Credit Card,In Store,4/3/2020,4,2020,Footwear,Formal Shoes,All Seasons,Woman,156,66.77235845,Germany,Freia Bohlander,Female,29,,,
104044,FTW-AS-F-400310380,"	1",0.1,9/4/2020,4,2020,41963, Credit Card,In Store ,9\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Woma,156,66.77235845,Italy,Romolo Guicciardini,@male,46,,,
104082,FTW-AS-F-400310380,"	1",0.1,1/4/2020,4,2020,74659,Credit Card,In Store,1\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Woman,156,66.77235845,Norway,Adrian Nilsen,Male,22,,,
104474,FTW-AS-F-400310380,"	1",0.1,18/4/2020,4,2020,13781, Credit Card ,In Store ,4/18/2020,4,2020,Footwear,Formal Shoes,All Seasons,Woma,156,66.77235845,Sweden,Christer Blom,@male,33,,,
103991,FTW-AS-F-400310370,"	1",0.1,17/4/2020,4,2020,24216, Credit Card ,In Store ,4/17/2020,4,2020,Footwear,Formal Shoes,All Seasons,Woman,123,51.3467766,France,Auguste Launay,@male,28,,,
104084,FTW-AS-F-400310370,"	1",0.1,25/4/2020,4,2020,25774, Credit Card,In Store ,25\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Women,123,51.3467766,Australia,Stephen Hall,@male,38,,,
103755,FTW-AS-F-400310370,"	1",0.1,7/4/2020,4,2020,95208, Credit Card ,In Store,4/7/2020,4,2020,Footwear,Formal Shoes,All Seasons,Woman,123,51.3467766,Germany,Hanny Oderwald B.Eng.,Female,47,,,
104510,FTW-AS-F-400310370,"	1",0.1,24/4/2020,4,2020,51881,Credit Card ,In Store ,4/24/2020,4,2020,Footwear,Formal Shoes,All Seasons,Woma,123,51.3467766,Italy,Luigina Giorgetti,@female,49,,,
104284,FTW-AS-F-400310370,"	1",0.1,11/4/2020,4,2020,26313, Credit Card ,In Store ,11\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Woman,123,51.3467766,Sweden,Gustav Jansson,Male,57,,,
103556,FTW-AS-F-400310370,"	1",0.1,2/4/2020,4,2020,43331, Cash,In Store ,4/2/2020,4,2020,Footwear,Formal Shoes,All Seasons,Women,123,51.3467766,Norway,Stian-Pl Helland,@male,55,,,
104220,FTW-AS-F-400310370,"	1",0.1,21/4/2020,4,2020,20165,Cash ,In Store ,21\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Women,123,51.3467766,Norway,Anne-Janne Nilsen,Female,32,,,
103929,FTW-AS-F-400310370,"	1",0.1,20/4/2020,4,2020,37240, paypall,In Store ,20\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Woman,123,51.3467766,Australia,John Cox,@male,21,,,
104174,FTW-AS-F-400310370,"	1",0.1,18/4/2020,4,2020,46600,paypall,In Store ,18\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Woman,123,51.3467766,Belgium,Claudine Valette,Female,24,,,
103575,FTW-AS-F-400310370,"	1",0.1,15/4/2020,4,2020,76912,paypall ,In Store,15\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Woman,123,51.3467766,Italy,Lisa Lamborghini-Ferragamo,Female,31,,,
103611,FTW-AS-F-400310370,"	1",0.1,20/4/2020,4,2020,80463, paypall ,In Store,20\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Woman,123,51.3467766,Portugal,Eva Moura-Machado,@female,22,,,
104320,FTW-AS-F-400310370,"	1",0.1,5/4/2020,4,2020,55586,paypall,In Store,4/5/2020,4,2020,Footwear,Formal Shoes,All Seasons,Woman,123,51.3467766,United States,Jeffrey Greene,Male,18,,,
103632,FTW-AS-F-400310400,"	1",0.1,26/4/2020,4,2020,91867, paypall ,In Store ,4/26/2020,4,2020,Footwear,Formal Shoes,All Seasons,Woma,193,89.2214898,Belgium,Thomas Rousseau,Male,46,,,
103716,FTW-AS-F-400310400,"	1",0.1,3/4/2020,4,2020,38219, paypall,In Store ,4/3/2020,4,2020,Footwear,Formal Shoes,All Seasons,Woma,193,89.2214898,Belgium,Rene Huet,@female,58,,,
104421,FTW-AS-F-400310400,"	1",0.1,25/4/2020,4,2020,71648, paypall,In Store,25\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Woman,193,89.2214898,Belgium,Juliette Boulanger-Mallet,@female,35,,,
104050,FTW-AS-F-400310400,"	1",0.1,19/4/2020,4,2020,32352,paypall ,In Store,19\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Women,193,89.2214898,Italy,Lucio Travaglio,@male,56,,,
104247,FTW-AS-F-400310400,"	1",0.1,11/4/2020,4,2020,28868,paypall,In Store,4/11/2020,4,2020,Footwear,Formal Shoes,All Seasons,Woman,193,89.2214898,Italy,Giuliana Sabbatini,Female,55,,,
104053,FTW-AS-F-400310400,"	1",0.1,2/4/2020,4,2020,29209,paypall,In Store ,4/2/2020,4,2020,Footwear,Formal Shoes,All Seasons,Woman,193,89.2214898,Italy,Simonetta Notarbartolo,@female,24,,,
103634,FTW-AS-F-400310400,"	1",0.1,26/4/2020,4,2020,62147,paypall ,In Store,26\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Women,193,89.2214898,Sweden,Oskar Karlsson,Male,31,,,
103739,FTW-AS-F-400310400,"	1",0.1,26/4/2020,4,2020,41220, paypall ,In Store,4/26/2020,4,2020,Footwear,Formal Shoes,All Seasons,Woman,193,89.2214898,Norway,Thor Helland,@male,51,,,
103572,FTW-AS-F-400310400,"	1",0.1,6/4/2020,4,2020,45547,paypall,In Store ,6\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Women,193,89.2214898,United Kingdom,Marilyn King,@female,25,,,
104511,FTW-AS-F-400310400,"	1",0.1,23/4/2020,4,2020,40688,paypall,In Store ,23\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Woman,193,89.2214898,United States,Wayne Petty,Male,60,,,
104058,FTW-AS-F-400310400,"	1",0.1,10/4/2020,4,2020,76928,Credit Card ,In Store,4/10/2020,4,2020,Footwear,Formal Shoes,All Seasons,Woma,193,89.2214898,Germany,Ing. Lothar Reuter MBA.,Male,51,,,
104466,FTW-AS-F-400310400,"	1",0.1,4/4/2020,4,2020,69546,Credit Card,In Store,4\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Woman,193,89.2214898,Italy,Milena Iacovelli,@female,35,,,
104544,FTW-AS-F-400310400,"	1",0.1,17/4/2020,4,2020,77805, Credit Card ,In Store,17\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Woman,193,89.2214898,Netherlands,Jurre Matthews-Stook,@male,34,,,
103697,FTW-AS-F-400310400,"	1",0.1,4/4/2020,4,2020,70903, Credit Card,In Store ,4/4/2020,4,2020,Footwear,Formal Shoes,All Seasons,Women,193,89.2214898,Norway,Henrik Haugland,@male,54,,,
103872,FTW-AS-F-400310400,"	1",0.1,13/4/2020,4,2020,37221,Credit Card ,In Store ,4/13/2020,4,2020,Footwear,Formal Shoes,All Seasons,Women,193,89.2214898,United Kingdom,Miss Rachael Brown,Female,33,,,
104387,FTW-AS-F-400310400,"	1",0.1,4/4/2020,4,2020,38437,Cash,In Store ,4/4/2020,4,2020,Footwear,Formal Shoes,All Seasons,Women,193,89.2214898,Belgium,Michelle Toussaint,Female,37,,,
104552,FTW-AS-F-400310400,"	1",0.1,2/4/2020,4,2020,96907, Cash ,In Store,4/2/2020,4,2020,Footwear,Formal Shoes,All Seasons,Woma,193,89.2214898,United Kingdom,Mark Brown,@male,58,,,
103468,FTW-AS-F-400310360,"	1",0.1,28/4/2020,4,2020,32353, Cash ,In Store,4/28/2020,4,2020,Footwear,Formal Shoes,All Seasons,Women,241,115.5869411,Australia,Andre Warner,@male,46,,,
104172,FTW-AS-F-400310360,"	1",0.1,14/4/2020,4,2020,48613,Cash ,In Store ,4/14/2020,4,2020,Footwear,Formal Shoes,All Seasons,Woman,241,115.5869411,Australia,Anna Smith,Female,57,,,
104574,FTW-AS-F-400310360,"	1",0.1,6/4/2020,4,2020,24931, Cash,In Store,4/6/2020,4,2020,Footwear,Formal Shoes,All Seasons,Woman,241,115.5869411,Australia,Douglas Jenkins,@male,23,,,
103993,FTW-AS-F-400310360,"	1",0.1,29/4/2020,4,2020,34087,Cash,In Store,29\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Woman,241,115.5869411,France,Adrien-Xavier Dos Santos,@male,34,,,
103570,FTW-AS-F-400310360,"	1",0.1,25/4/2020,4,2020,77144, Cash,In Store ,25\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Woman,241,115.5869411,France,Marcel-Benjamin Hoareau,Male,33,,,
104162,FTW-AS-F-400310360,"	1",0.1,29/4/2020,4,2020,73915,Cash,In Store,29\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Woman,241,115.5869411,Netherlands,Tom van Metz-Matthews,@female,56,,,
103757,FTW-AS-F-400310360,"	1",0.1,6/4/2020,4,2020,89291, paypall,In Store,4/6/2020,4,2020,Footwear,Formal Shoes,All Seasons,Woman,241,115.5869411,France,Corinne Roy,@female,30,,,
104120,FTW-AS-F-400310360,"	1",0.1,11/4/2020,4,2020,73384,paypall ,In Store ,11\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Women,241,115.5869411,Norway,Marit-Laila Strand,@male,30,,,
104196,FTW-AS-F-400310360,"	1",0.1,24/4/2020,4,2020,96762, Credit Card ,In Store ,24\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Woman,241,115.5869411,Belgium,Agns Lesage,Female,28,,,
104499,FTW-AS-F-400310360,"	1",0.1,17/4/2020,4,2020,25102, Credit Card,In Store,17\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Woma,241,115.5869411,Spain,Ysica Alvarez Antn,@female,44,,,
103893,FTW-AS-F-400310360,"	1",0.1,25/4/2020,4,2020,74317,Credit Card ,In Store ,25\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Woman,241,115.5869411,Norway,Nina Lund,Male,21,,,
104185,FTW-AS-F-400310360,"	1",0.1,24/4/2020,4,2020,67643, Credit Card,In Store ,24\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Woman,241,115.5869411,United Kingdom,Laura Haynes,@female,33,,,
104588,FTW-AS-F-400310360,"	1",0.1,9/4/2020,4,2020,18064, Credit Card ,In Store,9\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Women,241,115.5869411,United Kingdom,Marc Davis,Female,34,,,
104315,FTW-AS-M-400310340,"	1",0.1,23/4/2020,4,2020,80830,paypall,In Store ,4/23/2020,4,2020,Footwear,Formal Shoes,All Seasons,male,175,71.5182226,France,Marie Legros,@female,38,,,
104444,FTW-AS-M-400310340,"	1",0.1,8/4/2020,4,2020,53805,paypall ,In Store ,8\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Men,175,71.5182226,France,Thomas-Henri Gosselin,@male,35,,,
104350,FTW-AS-M-400310340,"	1",0.1,15/4/2020,4,2020,54928, paypall,In Store ,15\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,Men,175,71.5182226,Italy,Alberico Panzera-Gulotta,Male,53,,,
103845,FTW-AS-M-400310340,"	1",0.1,14/4/2020,4,2020,11211,paypall ,In Store ,14\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,male,175,71.5182226,Norway,Nora Andresen,@male,37,,,
103411,FTW-AS-M-400310340,"	1",0.1,21/4/2020,4,2020,87817, paypall,In Store ,4/21/2020,4,2020,Footwear,Formal Shoes,All Seasons,male,175,71.5182226,Norway,Roar Jacobsen-Johansen,Male,42,,,
104369,FTW-AS-M-400310340,"	1",0.1,24/4/2020,4,2020,84051,Credit Card ,In Store ,24\4\2020,4,2020,Footwear,Formal Shoes,All Seasons,male,175,71.5182226,Australia,Scott Wall,@male,47,,,
